id,profile_url,name,email,address,phone,whatsapp
749,https://nigeriapropertycentre.com/agents/spoton-realty-and-construction-src-limited-16794,Spoton Realty And Construction (src) Limited,spotonsrealestate@gmail.com,"4th Floor Bakky Plaza Km14 Lekki-epe Expressway Agungi Bus Stop., Lekki,, Lagos","08080522756, 08159452130",08080522756
751,https://nigeriapropertycentre.com/agents/kafka-housing-solutions-ltd-27284,Kafka Housing Solutions Ltd,lai_lat@yahoo.com,"44 (previously 50), Jagunmolu Street, Bariga, Shomolu, Lagos, Nigeria","07033607371, 08028424245",+2347033607371
752,https://nigeriapropertycentre.com/agents/faith-global-homes-87717,Faith Global Homes,faithglobalhomes@gmail.com,"Plot 5/6 Alh. Hassan Musa Street, Greenland, Ibeju, Lagos, Nigeria","09126062661, 09126062661",+2349126062661
753,https://nigeriapropertycentre.com/agents/triune-homes-and-realtors-55655,Triune Homes And Realtors,eclatattonies@gmail.com,"37 Adelabu Street, Surulere, Lagos, Nigeria","08023194123, 08187412449",+2348023194123
755,https://nigeriapropertycentre.com/agents/joogarnet-realty-114627,Joogarnet Realty,juanitaobodo@gmail.com,"10b2 Sarumoh Oladosun Close, Lekki Phase1, Lagos, Nigeria","07066647764, 08024536474",07066647764
756,https://nigeriapropertycentre.com/agents/augusten-ventures-32717,Augusten Ventures,augustenventures@gmail.com,"4 Alh. Summer Close Losoro Lakowe, Lekki-epe Expressway, Lagos, Ibeju Lekki, Lagos, Nigeria","08063571902, 08063571902",+2348063571902
757,https://nigeriapropertycentre.com/agents/homeland-territory-139543,Homeland Territory,godrichola1@yahoo.com,"1 Odushola Avenue, Ijaiye Ojokoro, Lagos, Nigeria","+2348098089797, +2348098089797, +2348098089797, +2348098089797",+2348098089797
759,https://nigeriapropertycentre.com/agents/shelter-nest-realty-111648,Shelter Nest Realty,info@shelternestrealty.org,"Suite 161, Blk B3, Road 3, Eastline Shopping Complex By Abraham Adesanya Roundabout, Ajah, Lagos, Nigeria","09052950111, 09160003810, 09160003811, 09160003812",+2349052950111
760,https://nigeriapropertycentre.com/agents/el-olam-properties-ltd-2994,El Olam Properties Ltd,ezet.omit@gmail.com,"25 Onayungbo Street, Ilasamaja, Mushin, Lagos, Nigeria","08027669893, 08098496447",+2348098496447
761,https://nigeriapropertycentre.com/agents/throkaz-concept-25168,Throkaz Concept,throkazconcept@gmail.com,"7, Salawe Street, Ikosi, Lagos, Nigeria","08022226573, 08022226573, 08036840803",+2348022226573
762,https://nigeriapropertycentre.com/agents/robaad-properties-6479,Robaad Properties,robaadproperties@gmail.com,"12 Bayo Ajayi Street, C.b.d -- Alausa, Ikeja, Lagos, Nigeria","+2349122739274, +2347046083513, +2348063090323",+2349122739274
764,https://nigeriapropertycentre.com/agents/okii-trading-agencies-127170,Okii Trading Agencies,iamperfect38@gmail.com,"34,balogun Avenue Shonle, Ikorodu, Lagos, Nigeria","07088777787, 08152285854, 09036252526",+2347088777787
765,https://nigeriapropertycentre.com/agents/wodof-enterprises-61746,Wodof Enterprises,wodofenterprises@gmail.com,"Idun Ijebu Compound Ajiran Lekki, Agungi, Lagos, Nigeria","08036655304, 08023360016",+2348036655304
766,https://nigeriapropertycentre.com/agents/cribbs-wallet-122365,Cribbs & Wallet,sales@cribbsandwallet.com.ng,"2 Somoye Tejuoso Close, Off Allen Avenue, Ikeja, Lagos, Nigeria","+2349065583085, 08146669101",+2349065583085
768,https://nigeriapropertycentre.com/agents/seyiloked-international-ltd-18493,Seyiloked International Ltd,seyidekolinternational@gmail.com,"14 Olabisi Street, Ilupeju, Lagos, Nigeria","09044165315, +2348050383215",+2348050383215
769,https://nigeriapropertycentre.com/agents/hausworks-limited-27005,Hausworks Limited,info@hausworksltd.com,"2nd Street, Osborne Foreshore Estate, Ikoyi, Lagos, Nigeria",08059107304,+2348177052053
771,https://nigeriapropertycentre.com/agents/azrieli-property-ltd-22080,Azrieli Property Ltd,azrielipropertyltd@gmail.com,"Road 15 Q 23, Eden Garden Estate, Ajah, Lagos, Nigeria","08064025398, 08064025398, 08073312244",08064025398
773,https://nigeriapropertycentre.com/agents/akhatsegbe-integrated-services-ltd-25362,Akhatsegbe Integrated Services Ltd,a.i.s.ltd@consultant.com,"Suite E202 Ikota Shopping Complex, Vgc, Lekki-epe Express Way, Lekki, Lagos, Nigeria","09080112000, 07082261122, 07067865344",+2349080112000
774,https://nigeriapropertycentre.com/agents/kamcourts-investment-limited-126678,Kamcourts Investment Limited,jessyrealtordevelops@gmail.com,"23 Sikiru Oloko Street, Lekki Phase 1, Lagos State, Nigeria","09016379244, 09016379244, 08129845402, 07088921484",+2349016379244
775,https://nigeriapropertycentre.com/agents/first-court-property-limited-3109,First Court Property Limited,contact@firstcourtng.com,"1, Oba Oyefusi Close, Ikorodu, Lagos, Nigeria","09033159353, 09032657934",+2349032657934
776,https://nigeriapropertycentre.com/agents/penthouse-gardens-limited-63162,Penthouse Gardens Limited,penthousegardenslimited@gmail.com,"The Penthouse Place: 16a (former Plot 1193), Kasumu Ekemode Street, Off Bishop Oluwole,, Victoria Island, Lagos, Nigeria","08121722161, 08032202677",08121722161
779,https://nigeriapropertycentre.com/agents/property4all-nigeria-ents-24103,Property4all Nigeria Ents,enquiry@property-4all.com,"Casia Estate, Abijo, Ajah, Lagos, Nigeria","08167978798, 08066834768, 08062367662",+2348167978798
783,https://nigeriapropertycentre.com/agents/regno-trade-international-ltd-91947,Regno Trade International Ltd,regnotrades@yahoo.com,"Plot 781 Shomide Odunjirin Omole Phase 2 Estate, Ojodu, Lagos, Nigeria","07063395252, 081112189250",+2347063395252
784,https://nigeriapropertycentre.com/agents/riz-and-sharon-ltd-20952,Riz And Sharon Ltd,maximumlinks@gmail.com,"2/4, Esomo Close Off Toyin Street, Ikeja, Lagos, Nigeria","08054806086, 08023426623",2348023426623
786,https://nigeriapropertycentre.com/agents/citydiamond-homes-and-interiors-ltd-5264,Citydiamond Homes And Interiors Ltd,citydiamondproperty@gmail.com,"No, 2 Mawa Street Ajegunle Temu, Epe, Lagos, Nigeria","08086014914, 08086014914",08086014914
788,https://nigeriapropertycentre.com/agents/zahari-properties-16693,Zahari Properties,info@zahariproperties.com.ng,"Km 23, Lekki Epe Express Way, Ikota, Lekki, Lagos, Nigeria","09073013359, 08033848156",
789,https://nigeriapropertycentre.com/agents/mcgold-enterprises-30957,Mcgold Enterprises,mcgoldquantumleap@gmail.com,"13a Ogbonnaiya Street, Abuleegba, Lagos, Nigeria","2347066637095, 2349091478796, 2347033176306, 2348057742819",+2348084058327
790,https://nigeriapropertycentre.com/agents/fifth-quadrant-realty-3257,Fifth Quadrant Realty,5thquadrantrealty@gmail.com,"Unit 4, Jedmoon Garden Estate 3, Lekki Conservation Center, Lekki, Lagos, Nigeria","07055199986, 08062999360",+2347055199986
791,https://nigeriapropertycentre.com/agents/eldeco-mode-intl-agency-nigeria-ltd-124271,Eldeco Mode Intl Agency Nigeria Ltd,info@eldecomodeinternationalagency.com.ng,"26 Olakunle Selesi Crescent Ajao Estate, Oshodi-isolo, Lagos, Nigeria","09082052067, 08054414258",+2349082052067
793,https://nigeriapropertycentre.com/agents/gallant-trust-properties-18739,Gallant Trust Properties,nwafor_raphael@yahoo.com,"No 1, Unit B, Ivy Court Ii, Spring Garden Estate, Orchid Road, Lekki, Lagos, Lagos State, Nigeria","08138565314, 08122892460",+2348138565314
794,https://nigeriapropertycentre.com/agents/wizgate-international-ltd-18017,Wizgate International Ltd,wizgatelimited@yahoo.com,"24 Ayilara Street, Surulere, Lagos, Nigeria","09098808245, 09098808245, 08025019932",09098808245
797,https://nigeriapropertycentre.com/agents/bestate-investments-173415,Bestate Investments,info@bestateng.com,"26 Akin Leigh Crescent, Off Admiralty Way, Lekki Phase 1, Lagos, Nigeria","08090651344, 09010002378",+2349010002378
798,https://nigeriapropertycentre.com/agents/luxeview-properties-124467,Luxeview Properties,luxeviewproperties@gmail.com,"Km 18, Suite B24, D'cherub Mall, New Road Bus-stop, Lekki, Lagos, Nigeria",07068877566,07068877566
799,https://nigeriapropertycentre.com/agents/stallworth-integrated-services-limited-69747,Stallworth Integrated Services Limited,demvang33@gmail.com,"74 Opebi Road, Ikeja, Lagos, Nigeria","07083230121, +2347083230121, +2347083230121",+2347083230121
803,https://nigeriapropertycentre.com/agents/movi-cab-integrated-concepts-16137,Movi Cab Integrated Concepts,movicabconcepts@gmail.com,"B28, Mayfair Shopping Complex, Awoyaya, Lekki Peninsula, Lagos, Nigeria","09020514633, 08083478200, 08058949933, 08165780125",+2348058949933
806,https://nigeriapropertycentre.com/agents/pasgobel-integrated-services-13335,Pasgobel Integrated Services,pascalnj@yahoo.com,"40 Mushin Road, Isolo, Lagos, Nigeria","08066309624, 08188484294",2348066309624
808,https://nigeriapropertycentre.com/agents/island-luxury-living-home-and-lifestyle-49504,Island Luxury Living Home And Lifestyle,islandluxuryliving@gmail.com,"1, Bishop Oluwaole Street,, Victoria Island, Lagos., Nigeria",08180783615,08180783615
809,https://nigeriapropertycentre.com/agents/andymoore-realty-30067,Andymoore Realty,nnamdi.oguebie@yahoo.com,"No 10 Teniola Street, Ijesha, Surulere, Lagos, Nigeria","08160591888, 08036960341, 08179280373, 08160591888",+2348160591888
811,https://nigeriapropertycentre.com/agents/hudders-field-property-agency-25538,Hudders Field Property Agency,info@huddersfieldproperty.net,"7, Akilo Road, Cocoa Bus Stop, Ogba, Ikeja, Lagos, Nigeria","2348105017669, 2348095476053, 2348127762727",2318105017669
813,https://nigeriapropertycentre.com/agents/larrysng-homes-and-realtors-ltd-16649,Larrysng Homes And Realtors Ltd,larrysnghomes@gmail.com,"Suit H56/57, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","08060759304, 08185333109",08060759304
814,https://nigeriapropertycentre.com/agents/mattimind-enterprises-16995,Mattimind Enterprises,lagatony@yahoo.com,"92 Aina Street, Opp. Grammar School Bus Stop, Ojodu, Lagos, Nigeria","08034403209, 08034403209, 08060455985",+2349052819604
815,https://nigeriapropertycentre.com/agents/mausi-realty-3495,Mausi Realty,mauzi15@hotmail.com,"9 Ishaga Street, Ojodu Berger, Lagos, Nigeria","08023413642, 08063768619",+2348063768619
817,https://nigeriapropertycentre.com/agents/enril-solutions-2256,Enril Solutions,enrilsolutions@gmail.com,"1, Victoria Street, Osolo Way, Off International Airport Road, Isolo, Lagos, Nigeria","07042611014, 08187098437",+2347042611014
818,https://nigeriapropertycentre.com/agents/mcrich-consulting-limited-28801,Mcrich Consulting Limited,mcrichconsulting@gmail.com,"9 Olusesi Street, Cement, Lagos, Nigeria","08039426967, 08030412154",08039426967
820,https://nigeriapropertycentre.com/agents/opulence-realtors-and-services-limited-30054,Opulence Realtors And Services Limited,opulencerealtors1@gmail.com,"7, Agbedina Street, Isheri, Ikeja, Lagos, Nigeria","07033390347, 08035771142",07033390347
821,https://nigeriapropertycentre.com/agents/dexdom-contractors-81495,Dexdom Contractors,dennisnnamdi89@gmail.com,"1, Elijah Faith Drive, Off Mechanic Village, Isolo Way, Ajao Estate, Lagos, Nigeria","+2347083070371, +2348163228491",+2347083070371
822,https://nigeriapropertycentre.com/agents/property-crews-limited-44288,Property Crews Limited,propertycrewltd@gmail.com,"No. 4 Babatope Bejide Street, Lekki Phase 1, Lekki, Lagos, Nigeria","08156645650, 08156646666",+2348156645650
823,https://nigeriapropertycentre.com/agents/genvest-global-ltd-103871,Genvest Global Ltd,genvest.ng@gmail.com,"6a Kehinde Street Ogudu Ori Oke, Ogudu Gra, Lagos, Nigeria","08156861311, 08052182404",08156861311
825,https://nigeriapropertycentre.com/agents/gui-integrated-concept-limited-28236,Gui Integrated Concept Limited,guiintegrated@gmail.com,"Block 1 Flat 1, Bright Star, Ojota, Lagos, Nigeria","08032222501, 09053660494",+2348032222501
826,https://nigeriapropertycentre.com/agents/bafam-royal-castles-30742,Bafam Royal Castles,kayodemuhammed.km@gmail.com,"No 21, Boyle Street, Bentley Suite, Onikan, Lagos Island, Lagos State, Nigeria","+2348097085822, +2348021124722",+2348097085822
827,https://nigeriapropertycentre.com/agents/emalf-global-investment-nig-ltd-13177,Emalf Global Investment Nig Ltd,emalfglobalinvestment@gmail.com,"House 51b. Good Homes Estate, Isheri Olofin, Lagos, Nigeria",08023217623,+2348023217623
831,https://nigeriapropertycentre.com/agents/kotoye-and-co-real-estate-ventures-7303,Kotoye And Co. Real Estate Ventures,kolly5000@yahoo.com,"290,borno Way, Alagomeji., Yaba, Lagos, Nigeria","07064428849, 08172252967",08172252967
832,https://nigeriapropertycentre.com/agents/kollywood-home-properties-1093,Kollywood Home Properties,kollywoodgroup@gmail.com,"62/64 Victoria Street Ojota, Kosofe, Lagos, Nigeria","08028271971, 08099760838",2348028271971
833,https://nigeriapropertycentre.com/agents/avitro-real-estate-projects-limited-42904,Avitro Real Estate & Projects Limited,avirep01@gmail.com,"45, Odunlami Street, Lagos Island, Lagos, Nigeria","08175981909, 08175981924, 08175981924, 08084096993",08175981909
835,https://nigeriapropertycentre.com/agents/rapid-results-realty-3850,Rapid Results Realty,info.rapidresultsrealty@gmail.com,"1 Soji Adepegba Close, Off Allen Avenue,, Ikeja, Lagos, Nigeria","08034417191, 09026523021, 07056189650, 08034417191",08034417191
836,https://nigeriapropertycentre.com/agents/superite-real-estate-africa-limited-26832,Superite Real Estate Africa Limited,contact@superiteafrica.com,"Plot 14a, Adewale Kolawole Crescent, Off Tf Kuboye Road, Lekki Phase 1, Lekki, Lagos, Nigeria","+2347051883525, +2348061252520, +2348139528208, +234702684446",+2348139528208
837,https://nigeriapropertycentre.com/agents/phostine-realty-ltd-131484,Phostine Realty Ltd,phostinerealty@gmail.com,"Suite 191 Road 5, Ikota Shopping Complex, Lekki-ajah, Lagos, Nigeria","+2349125413168, +2348069041019, +2348162765496, +2347066400040",+2348069041019
838,https://nigeriapropertycentre.com/agents/korp-properties-company-26334,Korp Properties Company,info@korpproperties.com,"7, Abiodun Alimi, Nnpc, Ejigbo, Lagos, Nigeria","08055726413, 08183567878, 07032695206",+2348055726413
840,https://nigeriapropertycentre.com/agents/malickville-realtors-3500,Malickville Realtors,malickville@yahoo.co.uk,"6, Gafari Balogun Street, Ogudu, Ojota, Lagos, Nigeria","08185728080, 08023145707, 08185728080, 08032128899",08023145707
841,https://nigeriapropertycentre.com/agents/roc-reality-limited-164477,Roc Reality Limited,uwakwe.rositer@gmail.com,"16, Kola Iya Omolere Street, Ogudu, Lagos, Nigeria","08034580374, 08140753565",08034580374
842,https://nigeriapropertycentre.com/agents/kam360-degrees-realty-24990,Kam360 Degrees Realty,info@kam360degrees.com,"H4d, Chestnut Walk, Oceanbay Estate, Lafiaji, Lekki, Lagos, Nigeria","09052778215, 08059625502",09052778215
844,https://nigeriapropertycentre.com/agents/foeros-property-limited-9582,Foeros Property Limited,olorogunernest@gmail.com,"Suite C 3 & 20 Queens Shopping Complex, Ajah, Lekki Peninsula, Lagos, Nigeria",+2347085231498,+2347085231498
846,https://nigeriapropertycentre.com/agents/ft-outstanding-ventures-26794,Ft Outstanding Ventures,soneyedebo@gmail.com,"1 Anifowose Street, Somolu, Lagos, Nigeria","08027278045, +2348102030355",+2348102030355
848,https://nigeriapropertycentre.com/agents/glitz-gala-productions-132000,Glitz Gala Productions,glitzgalaproductions@gmail.com,"4 Engr Sikuade Street,okeira Nla, Addo Road Ajah, Lagos, Nigeria","09069009894, 09056371005",09069009894
850,https://nigeriapropertycentre.com/agents/sheristus-multipurpose-venture-30043,Sheristus Multipurpose Venture,sheristusmv@gmail.com,"20, Oke Awori Street, Off Makarious Street , Ajah, Lagos, Nigeria","+2347035936487, +2347035936487, +2347058649702",+2347035936487
852,https://nigeriapropertycentre.com/agents/kayandice-nigeria-ltd-25000,Kayandice Nigeria Ltd,kennedyemefiena@gmail.com,"Plot 3, Block 3, T Y Danjuma Street, Dideolu Estate, Victoria Island, Lagos, Nigeria","08026820114, 09082920052",+2348026820114
855,https://nigeriapropertycentre.com/agents/grozy-concepts-34334,G.rozy Concepts,ikogwe.rose@grozyconcepts.com,"11/17 Otunba Sobowale Way, Gbagada, Lagos, Nigeria",08069672199,+2348069672199
856,https://nigeriapropertycentre.com/agents/leeward-properties-15520,Leeward Properties,leewardproperty@yahoo.com,"26, Mobolaji Bank-anthony Way, Ikeja, Lagos, Nigeria","+2348022990214, +2348065305104",+2348065305104
858,https://nigeriapropertycentre.com/agents/buymax-realty-and-services-97363,Buymax Realty And Services,buymaxrealtors@gmail.com,"14,university Road, Onike, Yaba, Lagos, Nigeria","08164981665, 08164981665, 08164981665, 08164981665",2349157526774
859,https://nigeriapropertycentre.com/agents/servada-universal-services-11434,Servada Universal Services,lakeolatimehin@gmail.com,"7 James Ekhuru Street, Area One Estate, Adura Bus Stop, Alimosho, Lagos, Nigeria","08142875688, 08142875688",+2348142875688
863,https://nigeriapropertycentre.com/agents/qualassets-business-solution-76051,Qualassets Business Solution,info@qualassets.com,"5, Araromi Oke Odu Close, Doyin, Lagos, Nigeria","08140477878, 08167710007",+2348140477878
864,https://nigeriapropertycentre.com/agents/truslove-global-project-limited-187683,Truslove Global Project Limited,opeyemi.alogba@yahoo.com,"1ikot Ekan Street , Off Olayinka Jimbo, Ipakodo Ikorodu, Lagos, Nigeria","07026257268, 07026257268",2347026257268
865,https://nigeriapropertycentre.com/agents/jupiter-source-solutions-ltd-17063,Jupiter Source Solutions Ltd,jupitersourcesolutionsltd@hotmail.com,"59, Ogudu Gra Road, Ojota, Lagos, Nigeria","08183031299, 08183031299, 08023636020",+2348023636020
866,https://nigeriapropertycentre.com/agents/davur-hills-properties-26656,Davur Hills Properties,davurhillsproperties@gmail.com,"Close 73, House 1a, Satellite Town, Lagos, Nigeria",08039651035,08039651035
867,https://nigeriapropertycentre.com/agents/moa-realtors-limited-30774,Moa Realtors Limited,info@moarealtors.com.ng,"Suite H-273, Road 3, Ikota Shopping Complex, Vgc, Lagos, Nigeria","08056385290, 08026747652",+2348026747652
870,https://nigeriapropertycentre.com/agents/abiolyn-success-ventures-co-34930,Abiolyn Success Ventures & Co,woleola@hotmail.com,"6, Adeyemi Street, Opposite Oba Palace, Ikosi, Ketu, Lagos State, Nigeria","08068750338, 08057345604, 08084107781, 09086213644",+2348068750338
871,https://nigeriapropertycentre.com/agents/rockhill-properties-57467,Rockhill Properties,rockhillpropertiesltd@gmail.com,"Block 10, Plot 15, Olanireti Fasan Street Magodo Phase 1, Lagos, Lagos, Nigeria","08055068887, 09041992513",08055068887
873,https://nigeriapropertycentre.com/agents/almart-properties-limited-297,Almart Properties Limited,almartpropertiesltd@gmail.com,"Block A2-1 Suit 167, Sura Shopping Complex, Simpson Street, Lagos, Nigeria","08171416004, 08085129582, 07061896704",07061896704
874,https://nigeriapropertycentre.com/agents/hot-estate-deals-limited-58820,Hot Estate Deals Limited,hotestatedeals@gmail.com,"4b Bola Crescent Anthony Village Shomolu, Anthony, Lagos State, Nigeria",07088700085,07088700085
878,https://nigeriapropertycentre.com/agents/bluehedge-realtors-91,Bluehedge Realtors,info@bluehedgerealtors.com,"Suite 205/232, Block H, Ikota Shopping Complex, Vgc, Lekki, Lagos, Nigeria","+2348177766115, +2348177766112, +2348177766002, +2348177766550",+2348177766115
879,https://nigeriapropertycentre.com/agents/cengoss-realtors-89858,Cengoss Realtors,cengossrealtors@gmail.com,"1 Okene Street, Okeira, Ajah, Lagos, Nigeria","08034617858, 08034617858, 08029033567",08034617858
880,https://nigeriapropertycentre.com/agents/ceo-properties-67781,Ceo Properties,ceopropertiesng@gmail.com,"Suit 204, Pearl Plaza 1st Floor, Ajah, Lagos, Nigeria","08137571002, 08035571807",+2348137571002
881,https://nigeriapropertycentre.com/agents/hoghen-global-services-limited-9403,Hoghen Global Services Limited,hoghenglobal@gmail.com,"27, Ondo Street, Ebute Metta (east), Lagos, Nigeria","+2347053462323, +2348023163031",+2348023163031
883,https://nigeriapropertycentre.com/agents/springfield-properties-28369,Springfield Properties,springfieldproperties01@gmail.com,"19, Ladipo Kuku Street, Ikeja, Lagos, Nigeria","08034006578, 08059196727",08034006578
884,https://nigeriapropertycentre.com/agents/realty-in-and-out-consult-54120,Realty In And Out Consult,realtyinandout_consult@yahoo.com,"5, Ogunjobi Oriwu Street, Alapere, Ketu, Lagos, Nigeria","07033410777, 09074085691",+2349162306158
885,https://nigeriapropertycentre.com/agents/new-wine-realty-99120,New Wine Realty,sales@newwinerealty.com.ng,"35 Ayodele Okeowo Street,, Gbagada, Lagos, Nigeria","+2348067268043, +2348067268043, 08189861993",+2348067268043
886,https://nigeriapropertycentre.com/agents/yemi-adeyanju-company-23172,Yemi Adeyanju & Company,adeyanjuopeyemi@gmail.com,"Block A6 Siute 124, Sura Shopping Complex, Lagos Island, Lagos, Nigeria","08062407696, 08062407696",08062407696
890,https://nigeriapropertycentre.com/agents/ama-integrated-concept-and-multi-services-limited-30902,Ama Integrated Concept And Multi Services Limited,amapropertiesltd@gmail.com,"No 9b St Joseph Street, Osapa London Lekki, Lagos, Nigeria","08035469005, 08028141317",+2348028141317
891,https://nigeriapropertycentre.com/agents/ayo-adetunmbi-consulting-32408,Ayo Adetunmbi Consulting,info@ayoadetunmbi.com,"Suite 27a, Block C, Primal Tex Plaza, Iju Road, Agege, Lagos, Nigeria","08097944063, 08038680508",+2348038680508
893,https://nigeriapropertycentre.com/agents/uba-anumudu-realty-100076,Uba Anumudu Realty,ubaanumudurealty@gmail.com,"Block B, Unit 2 Southpointe Estate, Lafiaji, Off Lekki - Epe Expressway, Lagos, Nigeria",08134885558,+2348134885558
898,https://nigeriapropertycentre.com/agents/core-real-estates-46200,Core Real Estates,corerealestates@gmail.com,"10 Eletu Odibo Abule Oja, Yaba, Lagos, Nigeria","07034501888, 07034501888",07034501888
899,https://nigeriapropertycentre.com/agents/boldridge-limited-62618,Boldridge Limited,boldridgelimited@gmail.com,"Plot 15 Orchids Road By Chevron Tollgate, Lekki, Lagos, Nigeria","08149325498, 08189175511",+2348189175511
900,https://nigeriapropertycentre.com/agents/est273-79754,Est.273,topedata@yahoo.com,"18 E, Mac-yoroki Street, Lekki, Lagos, Nigeria","07014921009, 07014921009, 07014921009, 07014921009",+2348033360503
902,https://nigeriapropertycentre.com/agents/hamrold-properties-50557,Hamrold Properties,hamroldpptiesltd@yahoo.com,"60 Shyllon Street, Illupeju, Lagos, Nigeria","08027078093, 07030316001",+2348027078093
904,https://nigeriapropertycentre.com/agents/techvivid-n-fast-global-services-1373,Techvivid N Fast Global Services,techvividglobal_company@yahoo.com,"24, Victoria Arobieke Street, Lekki Phase 1, Lagos, Nigeria",08122278470,+2348122278470
905,https://nigeriapropertycentre.com/agents/lfk-ltd-153355,Lfk Ltd,info@lfkinvestment.co.uk,"75b Modupe Young Street, Ajah, Lagos, Nigeria","08135094664, 09016861483, 09157443530",08135094664
906,https://nigeriapropertycentre.com/agents/ahmed-ojikutu-associates-13869,Ahmed Ojikutu & Associates,ahmedojikutuassociates@yahoo.com,"1, Dele Adedayo Street, Ramat, Ogudu Gra, Lagos State, Nigeria","08037222205, 08037222205, 08051647747, 08098525477",+2348037222205
908,https://nigeriapropertycentre.com/agents/quolar-global-services-28812,Quolar Global Services,quolarglobalservices@yahoo.com,"Suite A07, Eleganza Shopping Mall, Opp. Ikota Shopping Complex, Lekki - Epe Express Way, Lagos, Nigeria","+2348052444369, +2348122986390, +2348062855738",+2348052444369
910,https://nigeriapropertycentre.com/agents/matt-gardens-123089,Matt Gardens,onojetahharrison@gmail.com,"9 Makinde Street, Off Awolowo Way, Ikeja, Lagos, Nigeria","+2349025888791, 07044814947",+2349025888791
913,https://nigeriapropertycentre.com/agents/mo-global-ventures-88743,Mo Global Ventures,mo.globalventures@gmail.com,"7b Rafiu Adebayo Street, Ibeju Lekki, Lagos, Nigeria","+2348062345097, +2347088387174, +2347088387174",+2347088387174
915,https://nigeriapropertycentre.com/agents/nobity-limited-67909,Nobity Limited,nobityproperties@gmail.com,"15 Oshola Street, Ogba Ikeja, Lagos, Nigeria","08036169280, 08130988889, 08085007776, 08098222360",+2348036169280
916,https://nigeriapropertycentre.com/agents/cletus-agadi-and-company-31081,Cletus Agadi And Company,agadiclet@yahoo.com,"37, Ondo Street, Oke-ira Ogba,, Ikeja, Lagos, Nigeria","08053968052, 08036863670, 08051106711, 08125196992",+2348036863670
918,https://nigeriapropertycentre.com/agents/xpress-homes-115187,Xpress Homes,shoneyesther@gmail.com,"4, Oyebanji Close, Ologolo Town Short Let Agency., Agungi, Lagos, Nigeria",09016913735,+2349016913735
924,https://nigeriapropertycentre.com/agents/tanikem-estate-and-homes-limited-171955,Tanikem Estate And Homes Limited,tanikemestatehomesltd23@gmail.com,"9, Bode Thomas Street, Surulere, Lagos, Nigeria","08033601549, 08183603262, 08145309758, 09013973868",08145309758
927,https://nigeriapropertycentre.com/agents/bellissimo-homes-realtors-114560,Bellissimo Homes Realtors,nyoyokoi@yahoo.com,"9 Association Road Osapa, Lekki, Lagos, Nigeria","07058055471, 08177776930, 07035191551",07058055471
928,https://nigeriapropertycentre.com/agents/dare-segun-and-partners-66491,Dare Segun And Partners,dsppartnership@gmail.com,"8, Nosirudeen Mohammed Street, Ebute, Lagos, Nigeria","08139294441, 09064431941, 08139294441",2348139294441
929,https://nigeriapropertycentre.com/agents/jctbm-property-links-ltd-53868,Jctbm Property Links Ltd,jctbmproperties@gmail.com,"57 Muritala Muhammad International Airport Road, Ajao Estate, Lagos, Nigeria","2349097107497, 08036756704, 07015288609, 09058476869",+2347038276870
930,https://nigeriapropertycentre.com/agents/viva-realty-limited-25359,Viva Realty Limited,vivaroffices@gmail.com,"Plot 7b Ondo Street, Osborne Foreshore Estate, Phase 1, Ikoyi, Lagos, Nigeria","09062036699, 07038888111",09062036699
933,https://nigeriapropertycentre.com/agents/loftcode-ltd-4264,Loftcode Ltd,loftcode@yahoo.com,"32, Ado Road, Ajah, Lagos, Nigeria","+2348057081122, +2349069155617, +2349027586630",+2348057081122
935,https://nigeriapropertycentre.com/agents/extreme-oasis-consult-90285,Extreme Oasis Consult,extremeoasisconsulting@gmail.com,"7b Bello Folawiyo Street, Ketu, Lagos, Nigeria","08032219259, 08052516498, 08149577223, 08099426815",08032219259
937,https://nigeriapropertycentre.com/agents/larry-affaires-multiglobal-106839,Larry Affaires Multiglobal,larryhomesanddecor@gmail.com,"2, Temidayo Diabo Crescent, Ogombo, Lagos, Nigeria",09016159372,09016159372
940,https://nigeriapropertycentre.com/agents/mdsbase-property-hub-131288,Md'sbase Property Hub,dombetee5335@gmail.com,"15 Francis Olatunji, Oworonshoki, Lagos, Nigeria","09137675203, 08125250217, 08095459695, 080125250217",23408095459695
941,https://nigeriapropertycentre.com/agents/pmng-acquisitions-ltd-paymonthlyng-132551,Pmng Acquisitions Ltd (paymonthly.ng).,paymonthlyng@gmail.com,"12 Seidu Ajibowu Street, Off Toyin Street, Ikeja, Lagos, Nigeria","08023828064, 08023828064",08023828064
945,https://nigeriapropertycentre.com/agents/beverly-sam-properties-27740,Beverly & Sam Properties,beverlyandsam@gmail.com,"21 Biaduo Street, Keffi Street, Off Awolowo Road, Ikoyi, Lagos, Nigeria","08038156271, 08067355711",+2348038156271
946,https://nigeriapropertycentre.com/agents/climax-philips-resource-limited-32788,Climax Philips Resource Limited,climaxproperty19@gmail.com,"30, Levi Ogbuo Street, Bucknor Estate, Ejigbo, Lagos, Nigeria","07014420757, +2347063554167",+2347014420757
948,https://nigeriapropertycentre.com/agents/pm-homes-nig-94382,Pm Homes Nig,admin@pmhomesng.com,"7 Francis Olatunji Street Shomolu Bu,, Shomolu, Lagos, Nigeria","08095424641, 08058400445",08134503432
